timestamp,fps,memory_mb,num_tracks,frame_number
47.11,2.13,1231.91,9,89
47.617,1.91,1231.91,9,90
48.172,2.08,1231.91,9,91
48.698,1.98,1231.91,9,92
49.232,2.03,1231.91,7,93
49.754,1.97,1231.91,7,94
50.296,1.79,1231.91,7,95
50.883,2.0,1231.91,7,96
51.414,1.92,1231.91,8,97
51.97,1.94,1231.91,8,98
52.512,2.13,1231.91,7,99
53.009,2.14,1231.91,7,100
53.509,2.15,1231.91,7,101
54.002,2.14,1231.91,7,102
54.496,2.03,1231.91,7,103
55.014,2.1,1231.91,7,104
55.518,2.12,1231.91,7,105
56.015,2.06,1231.91,7,106
56.527,2.15,1231.91,7,107
57.024,2.14,1231.91,7,108
57.518,2.13,1231.91,7,109
58.023,2.14,1231.91,7,110
58.525,2.1,1231.91,6,111
59.028,2.12,1231.91,6,112
59.529,2.18,1231.91,6,113
60.024,2.07,1231.91,6,114
60.542,1.93,1231.91,6,115
61.088,2.0,1231.92,6,116
61.621,1.95,1231.92,6,117
62.162,1.96,1231.92,6,118
62.698,2.13,1231.93,6,119
63.194,2.13,1231.92,6,120
63.695,2.14,1231.92,6,121
64.191,2.15,1231.92,6,122
64.685,2.14,1231.92,6,123
65.18,2.15,1231.92,6,124
65.673,2.14,1231.93,6,125
66.18,2.13,1231.93,6,126
66.675,2.07,1231.92,6,127
67.189,2.15,1231.93,6,128
67.682,2.13,1231.92,6,129
68.177,2.14,1231.92,6,130
68.67,2.14,1231.92,6,131
69.166,2.12,1231.92,6,132
69.665,2.12,1231.92,7,133
70.171,2.09,1231.93,7,134
70.68,1.99,1231.92,7,135
71.212,2.14,1231.98,7,136
71.707,2.08,1231.99,8,137
72.22,2.17,1231.98,8,138
72.709,2.2,1231.98,7,139
73.19,2.19,1231.99,7,140
73.674,2.2,1231.98,7,141
74.157,2.19,1231.98,7,142
74.639,1.96,1231.99,7,143
75.176,2.18,1231.99,7,144
75.661,2.18,1231.99,7,145
76.146,2.2,1231.98,7,146
76.628,2.19,1231.99,7,147
77.114,2.08,1232.98,7,148
77.621,2.18,1232.98,7,149
78.109,2.26,1232.98,7,150
78.58,2.24,1232.99,7,151
79.057,2.27,1233.99,7,152
79.525,2.21,1233.99,7,153
80.008,2.27,1233.98,7,154
80.474,2.27,1233.98,7,155
80.942,2.26,1233.98,7,156
81.41,2.18,1233.98,8,157
81.895,2.21,1233.98,8,158
82.384,2.16,1233.98,8,159
82.875,2.18,1233.98,8,160
83.36,2.18,1233.99,8,161
83.846,2.18,1233.99,8,162
84.336,2.2,1233.99,8,163
84.816,2.1,1234.0,9,164
85.322,2.17,1234.0,8,165
85.815,1.92,1233.97,7,166
86.37,0.47,1233.98,7,167
88.542,1.13,1233.99,7,168
89.463,1.62,1233.99,7,169
90.109,1.85,1233.99,7,170
90.683,1.79,1234.0,7,171
91.273,1.71,1234.04,7,172
