frame_number,timestamp,track_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,base_x,base_y,latitude,longitude,map_px,map_py
65,25.915,6,bicycle,0.7849,131,350,199,435,165,392,165,435,44.655541,10.934481,1822,1089
65,25.915,3,car,0.8897,569,253,676,316,622,284,622,316,44.65544,10.934539,1980,1365
66,26.29,2,car,0.9326,495,292,659,396,577,344,577,396,44.655498,10.934444,1722,1205
66,26.29,4,car,0.8736,509,227,561,277,535,252,535,277,44.655406,10.934652,2288,1457
66,26.29,8,car,0.8838,369,220,463,260,416,240,416,260,44.655399,10.934746,2541,1476
66,26.29,3,car,0.8913,569,253,677,317,623,285,623,317,44.655441,10.934537,1974,1362
67,26.675,2,car,0.9266,489,294,657,399,573,346,573,399,44.6555,10.934442,1716,1201
67,26.675,4,car,0.8692,509,227,562,277,535,252,535,277,44.655406,10.934652,2288,1457
67,26.675,8,car,0.9031,361,220,457,261,409,240,409,261,44.655401,10.934744,2537,1469
67,26.675,3,car,0.8951,571,254,680,318,625,286,625,318,44.655441,10.934535,1968,1360
67,26.675,6,bicycle,0.6829,140,343,206,433,173,388,173,433,44.65554,10.934481,1823,1092
68,27.055,2,car,0.9292,483,294,651,402,567,348,567,402,44.655502,10.93444,1712,1196
68,27.055,4,car,0.8689,510,227,563,278,536,252,536,278,44.655407,10.934649,2279,1453
68,27.055,8,car,0.9087,354,220,454,262,404,241,404,262,44.655403,10.934742,2531,1463
68,27.055,3,car,0.8988,572,254,681,320,626,287,626,320,44.655443,10.934531,1958,1356
69,27.533,2,car,0.9404,477,296,646,405,561,350,561,405,44.655504,10.934438,1707,1191
69,27.533,4,car,0.8662,510,227,564,278,537,252,537,278,44.655407,10.934649,2279,1454
69,27.533,8,car,0.9068,349,220,452,263,400,241,400,263,44.655406,10.93474,2525,1457
69,27.533,3,car,0.9037,572,255,681,322,626,288,626,322,44.655445,10.934527,1948,1351
70,28.244,2,car,0.9433,470,297,643,408,556,352,556,408,44.655505,10.934437,1702,1186
70,28.244,4,car,0.8698,510,227,565,279,537,253,537,279,44.655408,10.934646,2271,1450
70,28.244,8,car,0.8942,344,220,449,263,396,241,396,263,44.655406,10.934741,2528,1456
70,28.244,3,car,0.9093,576,256,682,324,629,290,629,324,44.655446,10.934523,1937,1347
71,29.086,2,car,0.9409,464,298,639,410,551,354,551,410,44.655507,10.934436,1700,1183
71,29.086,4,car,0.875,510,226,566,279,538,252,538,279,44.655408,10.934646,2270,1450
71,29.086,8,car,0.8946,339,221,439,264,389,242,389,264,44.655409,10.934739,2524,1449
71,29.086,3,car,0.9126,579,257,682,325,630,291,630,325,44.655447,10.934521,1932,1345
71,29.086,10,bicycle,0.661,1216,163,1241,190,1228,176,1228,190,44.654855,10.934749,2551,2953
72,29.593,2,car,0.9394,459,300,637,412,548,356,548,412,44.655508,10.934435,1697,1180
72,29.593,4,car,0.8734,511,226,567,280,539,253,539,280,44.655409,10.934643,2262,1447
72,29.593,8,car,0.9025,335,222,430,263,382,242,382,263,44.655408,10.934745,2540,1450
72,29.593,3,car,0.9103,580,258,683,327,631,292,631,327,44.655449,10.934518,1922,1340
